批次,发布日期,规则,规则分类,KP ID,药品,拼音,码序号,医保编码
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,7,ZD03AAD0318010103692
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,8,ZD03AAD0318010103820
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,9,ZD03AAD0318010103830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,10,ZD03AAD0318010103893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,11,ZD03AAD0318010201061
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,12,ZD03AAD0318010203391
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,13,ZD03AAD0318010203494
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,14,ZD03AAD0318010203830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,15,ZD03AAD0318010203893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,16,ZD03AAD0318010301061
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,17,ZD03AAD0318010303494
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,18,ZD03AAD0318010303830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,19,ZD03AAD0318010303893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,20,ZD03AAD0318010403830
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,21,ZD03AAD0318020102884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,22,ZD03AAD0318020103893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,23,ZD03AAD0318020203893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,24,ZD03AAD0318020303893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,25,ZD03AAD0318030202884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,26,ZD03AAD0318040102884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,27,ZD03AAD0318050202884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,28,ZD03AAD0318050402884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,29,ZD03AAD0318060102884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,30,ZD03AAD0318060302884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,31,ZD03AAD0318070102884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,32,ZD03AAD0318070202884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,33,ZD03AAD0318070302884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,34,ZD03AAD0318070502884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31309,定坤丹,dkd,35,ZD03AAD0318070602884
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,1,ZD03AAD0319010100974
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,2,ZD03AAD0319010103285
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,3,ZD03AAD0319010103353
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,4,ZD03AAD0319010103510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,5,ZD03AAD0319010103709
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,6,ZD03AAD0319010103843
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,7,ZD03AAD0319010200974
第一批,2025-05-23,药品区分性别使用,医疗-药品,31310,定坤丸,dkw,8,ZD03AAD0319010203510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31221,达罗他胺片,dltap,1,XL02BBD348A001010183396
第一批,2025-05-23,药品区分性别使用,医疗-药品,31305,地诺前列酮栓,dnqlts,1,XG02ADD082D003010179504
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,1,XG03DBD331A001010100225
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,2,XG03DBD331A001010101554
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,3,XG03DBD331A001010102281
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,4,XG03DBD331A001010102521
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,5,XG03DBD331A001010180081
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,6,XG03DBD331A001010181787
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,7,XG03DBD331A001010183319
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,8,XG03DBD331A001010183510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,9,XG03DBD331A001010183802
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,10,XG03DBD331A001010184672
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,11,XG03DBD331A001010185298
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,12,XG03DBD331A001010200225
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,13,XG03DBD331A001010201554
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,14,XG03DBD331A001010280081
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,15,XG03DBD331A001010281787
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,16,XG03DBD331A001010283319
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,17,XG03DBD331A001010283510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,18,XG03DBD331A001010284672
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,19,XG03DBD331A001010285298
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,20,XG03DBD331A001010380081
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,21,XG03DBD331A001010383510
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,22,XG03DBD331A001010384672
第一批,2025-05-23,药品区分性别使用,医疗-药品,31224,地诺孕素片,dnysp,23,XG03DBD331A001010484672
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,1,XG03DBD084A001010102180
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,2,XG03DBD084A001010108121
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,3,XG03DBD084A001010178890
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,4,XG03DBD084A001010184206
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,5,XG03DBD084A001010202180
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,6,XG03DBD084A001010208121
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,7,XG03DBD084A001010302180
第一批,2025-05-23,药品区分性别使用,医疗-药品,31225,地屈孕酮片,dqytp,8,XG03DBD084A001010308121
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,1,XG04CBD247E002010101503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,2,XG04CBD247E002010104021
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,3,XG04CBD247E002010109981
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,4,XG04CBD247E002010178564
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,5,XG04CBD247E002010180435
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,6,XG04CBD247E002010180937
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,7,XG04CBD247E002010201503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,8,XG04CBD247E002010204021
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,9,XG04CBD247E002010209981
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,10,XG04CBD247E002010278564
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,11,XG04CBD247E002010301503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,12,XG04CBD247E002010304021
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,13,XG04CBD247E002010309981
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,14,XG04CBD247E002010401503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,15,XG04CBD247E002010501503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,16,XG04CBD247E002010601503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,17,XG04CBD247E002010701503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,18,XG04CBD247E002010801503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,19,XG04CBD247E002010901503
第一批,2025-05-23,药品区分性别使用,医疗-药品,31364,度他雄胺软胶囊,dtxarjn,20,XG04CBD247E002020180937
第一批,2025-05-23,药品区分性别使用,医疗-药品,31306,地贞颗粒,dzkl,1,ZD03AAD0255010101055
第一批,2025-05-23,药品区分性别使用,医疗-药品,31306,地贞颗粒,dzkl,2,ZD03AAD0255010201055
第一批,2025-05-23,药品区分性别使用,医疗-药品,31306,地贞颗粒,dzkl,3,ZD03AAD0255010301055
第一批,2025-05-23,药品区分性别使用,医疗-药品,31306,地贞颗粒,dzkl,4,ZD03AAD0255010401055
第一批,2025-05-23,药品区分性别使用,医疗-药品,31306,地贞颗粒,dzkl,5,ZD03AAD0255010501055
第一批,2025-05-23,药品区分性别使用,医疗-药品,31477,二益丸,eyw,1,ZD03AAE0088010105893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31477,二益丸,eyw,2,ZD03AAE0088010105903
第一批,2025-05-23,药品区分性别使用,医疗-药品,31477,二益丸,eyw,3,ZD03AAE0088010205893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31477,二益丸,eyw,4,ZD03AAE0088020105893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,1,XL02BBE088E002010101292
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,2,XL02BBE088E002010101444
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,3,XL02BBE088E002010102000
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,4,XL02BBE088E002010178377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,5,XL02BBE088E002010179406
第一批,2025-05-23,药品区分性别使用,医疗-药品,31226,恩扎卢胺软胶囊,ezlarjn,6,XL02BBE088E002010279406
第一批,2025-05-23,药品区分性别使用,医疗-药品,31478,妇宝金丸,fbjw,1,ZD01AAF0167010100169
第一批,2025-05-23,药品区分性别使用,医疗-药品,31478,妇宝金丸,fbjw,2,ZD01AAF0167010107069
第一批,2025-05-23,药品区分性别使用,医疗-药品,31478,妇宝金丸,fbjw,3,ZD01AAF0167020100169
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,1,ZD01AAF0168010104584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,2,ZD01AAF0168010204584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,3,ZD01AAF0168010304584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,4,ZD01AAF0168020104584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,5,ZD01AAF0168020204584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,6,ZD01AAF0168030104584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31479,妇宝颗粒,fbkl,7,ZD01AAF0168040104584
第一批,2025-05-23,药品区分性别使用,医疗-药品,31480,妇必舒胶囊,fbsjn,1,ZD02BAF0169010102446
第一批,2025-05-23,药品区分性别使用,医疗-药品,31480,妇必舒胶囊,fbsjn,2,ZD02BAF0169020102446
第一批,2025-05-23,药品区分性别使用,医疗-药品,31481,妇得康泡沫剂,fdkpmj,1,ZD02BAF0171010105415
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,1,XG01AXF391D003010101193
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,2,XG01AXF391D003010101730
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,3,XG01AXF391D003010103649
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,4,XG01AXF391D003010201193
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,5,XG01AXF391D003010201730
第一批,2025-05-23,药品区分性别使用,医疗-药品,31549,复方醋酸氯己定栓,ffcsljds,6,XG01AXF391D003010203649
第一批,2025-05-23,药品区分性别使用,医疗-药品,31365,复方醋酸棉酚片,ffcsmfp,1,XG02CXF219A001010102404
第一批,2025-05-23,药品区分性别使用,医疗-药品,31365,复方醋酸棉酚片,ffcsmfp,2,XG02CXF219A017010102459
第一批,2025-05-23,药品区分性别使用,医疗-药品,31365,复方醋酸棉酚片,ffcsmfp,3,XG02CXF219A017010202459
第一批,2025-05-23,药品区分性别使用,医疗-药品,31550,复方芙蓉泡腾栓,fffrpts,1,ZD02BAF0392010102402
第一批,2025-05-23,药品区分性别使用,医疗-药品,31550,复方芙蓉泡腾栓,fffrpts,2,ZD02BAF0392010202402
第一批,2025-05-23,药品区分性别使用,医疗-药品,31550,复方芙蓉泡腾栓,fffrpts,3,ZD02BAF0392010302402
第一批,2025-05-23,药品区分性别使用,医疗-药品,31552,复方炔诺酮片,ffgntp,1,XG03AAF450A001010104735
第一批,2025-05-23,药品区分性别使用,医疗-药品,31551,复方庚酸炔诺酮注射液,ffgsgntzsy,1,XG03AAF291B002010104735
第一批,2025-05-23,药品区分性别使用,医疗-药品,31551,复方庚酸炔诺酮注射液,ffgsgntzsy,2,XG03AAF291B002010204735
第一批,2025-05-23,药品区分性别使用,医疗-药品,31551,复方庚酸炔诺酮注射液,ffgsgntzsy,3,XG03AAF291B002020104735
第一批,2025-05-23,药品区分性别使用,医疗-药品,31366,复方氯霉素阴道泡腾片,fflmsydptp,1,XG01AAF397A009010100150
第一批,2025-05-23,药品区分性别使用,医疗-药品,31366,复方氯霉素阴道泡腾片,fflmsydptp,2,XG01AAF397A009010200150
第一批,2025-05-23,药品区分性别使用,医疗-药品,31553,复方四维女贞子胶囊,ffswnzzjn,1,XG02CXF499E001010105509
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,1,ZD01BAF0724010100124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,2,ZD01BAF0724010100169
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,3,ZD01BAF0724010100888
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,4,ZD01BAF0724010100896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,5,ZD01BAF0724010200896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,6,ZD01BAF0724020100124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,7,ZD01BAF0724020100888
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,8,ZD01BAF0724020100896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,9,ZD01BAF0724020200124
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,10,ZD01BAF0724020200896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,11,ZD01BAF0724020300896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,12,ZD01BAF0724030100896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31554,复方益母草膏,ffymcg,13,ZD01BAF0724030200896
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,1,ZD01BAF0725010105264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,2,ZD01BAF0725010205264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,3,ZD01BAF0725010305264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,4,ZD01BAF0725010405264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,5,ZD01BAF0725010505264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31555,复方益母草胶囊,ffymcjn,6,ZD01BAF0725010605264
第一批,2025-05-23,药品区分性别使用,医疗-药品,31556,复方益母草流浸膏,ffymcljg,1,ZD01AAF0726010100267
第一批,2025-05-23,药品区分性别使用,医疗-药品,31556,复方益母草流浸膏,ffymcljg,2,ZD01AAF0726010100347
第一批,2025-05-23,药品区分性别使用,医疗-药品,31556,复方益母草流浸膏,ffymcljg,3,ZD01AAF0726010104721
第一批,2025-05-23,药品区分性别使用,医疗-药品,31556,复方益母草流浸膏,ffymcljg,4,ZD01AAF0726010204721
第一批,2025-05-23,药品区分性别使用,医疗-药品,31556,复方益母草流浸膏,ffymcljg,5,ZD01AAF0726030100347
